trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct,cost_model_id,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-16,AA,BBG00B3T3HF1,12,true,40.000000,40.150000,2.000000,0.375000,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AAL,BBG005P7Q907,18,true,15.000000,14.800000,0.533333,-1.333333,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AAOI,BBG001SG47G4,6,false,11.300000,11.210000,5.265487,-0.796460,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AAON,BBG001S6CZK0,0,false,75.720000,74.850000,0.000000,-1.148970,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AAP,BBG001SD2SB2,0,false,74.120000,73.940000,2.388019,-0.242849,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AAT,BBG001TCBJS5,0,false,22.550000,22.790000,1.152993,1.064302,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AB,BBG001S5N9S0,0,false,34.200000,33.960000,0.935673,-0.701754,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABCB,BBG001S80PX7,0,false,50.190000,50.230000,0.787009,0.079697,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABCL,BBG00LLW2MH0,3,false,3.730000,3.785000,3.217158,1.474531,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABG,BBG001S9B5H5,0,false,243.520000,243.870000,0.667296,0.143725,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABL,BBG00VY1KBC1,0,false,11.720000,11.750000,1.690273,0.255973,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABM,BBG001S5N9B8,0,false,45.860000,46.670000,1.788051,1.766245,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABR,BBG001SJP3G4,14,true,14.140000,13.830000,0.244696,-2.192362,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABSI,BBG011N54DC3,1,false,4.850000,4.740000,0.309278,-2.268041,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ABUS,BBG001S6RSK0,0,false,2.820000,2.890000,2.836879,2.482270,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,AC,BBG008NZ8QB1,0,false,34.000000,34.380000,1.764706,1.117647,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACA,BBG00JGMWGB9,0,false,89.000000,86.830000,0.000000,-2.438202,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACAD,BBG001SB06N3,0,false,15.090000,14.850000,0.497018,-1.590457,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACB,BBG001SV77D1,2,false,7.170000,7.600000,13.541144,5.997211,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACCD,BBG00S2L1ZR1,0,false,7.350000,7.320000,0.408163,-0.408163,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACCO,BBG001SPBTK3,1,false,5.050000,5.170000,2.475248,2.376238,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACDC,BBG013PRYQC7,0,false,8.870000,8.540000,1.296505,-3.720406,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACEL,BBG00GX221Z0,0,false,9.860000,10.190000,3.346856,3.346856,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACGLN,0000947484,0,false,19.640000,19.630000,0.098269,-0.050916,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACHC,BBG001SNNWL7,0,false,68.420000,66.625000,0.065770,-2.623502,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACHR,BBG00XRTC929,10,true,3.880000,3.810000,0.902062,-1.804124,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACI,BBG009KG1741,0,false,20.860000,20.910000,0.527325,0.239693,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACIC,BBG001T09W05,0,false,12.500000,12.572000,2.640000,0.576000,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACIU,0001651625,11,true,3.500000,3.410000,0.285714,-2.571429,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACIW,BBG001S9KLL5,4,false,36.660000,36.960000,0.954719,0.818331,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACLS,BBG001SF8W86,1,false,113.260000,113.610000,1.501766,0.309023,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACLX,BBG00QHJM4W4,0,false,51.720000,52.780000,2.687548,2.049497,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACM,BBG001SKTTF1,0,false,90.940000,89.670000,0.000000,-1.396525,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACMR,BBG00HPSG942,1,false,24.080000,24.510000,3.239203,1.785714,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACRE,BBG0022MMR46,2,false,6.780000,6.840000,1.032448,0.884956,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-16,ACT,BBG00WSNP4S2,0,false,31.550000,31.530000,0.316957,-0.063391,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
